ELETROBRAS PN B;0,03%
ZHUZHOU CRRC TIMES H;0,03%
HANWHA SOLUTIONS;0,03%
TIGER BRANDS;0,03%
JIANGSU EXPRESSWAY CO H;0,03%
PAGE INDUSTRIES;0,03%
ADVANCED PETROCHEMICALS;0,03%
TRUE CORP;0,03%
GS ENGINEERING & CONSTR;0,03%
LOTOS GROUP;0,03%
NINE DRAGONS PAPER;0,03%
PHISON ELECTRONICS CORP;0,03%
SAHARA INTL PETROCHEM;0,03%
LIFE HEALTHCARE GROUP;0,03%
ABDULLAH AL OTHAIM MKT;0,03%
CHINA AOYUAN GROUP;0,03%
INDUSTRIAS PENOLES CP;0,03%
CHINA EVERBRIGHT;0,03%
NIEN MADE ENTERPRISE CO;0,03%
SIME DARBY;0,03%
AIER EYE HOSP A(HK-C);0,03%
BYD ELECTRONIC INTL;0,03%
JIANGSU YANGHE A (HK-C);0,03%
WUXI APPTEC A (HK-C);0,03%
ZHONGAN ONLINE P&C H;0,03%
WINBOND ELECTRONICS CORP;0,03%
UNI-PRESIDENT CHINA HLDG;0,03%
BANK OF NINGBO A (HK-C);0,03%
CHINA LESSO GROUP HLDGS;0,03%
CSN SIDERURGICA NATL ON;0,03%
GF SECURITIES CO H;0,03%
SANY HEAVY IND A (HK-C);0,03%
HAITIAN INTL HLDGS;0,03%
PIRAMAL ENTERPRISES;0,03%
AMOREG;0,03%
BGRIMM POWER;0,03%
MAGNITOGORSK IRON (RUB);0,03%
ZHAOJIN MINING IND H;0,03%
METROPOLITAN BANK &TRUST;0,03%
DALI FOODS GROUP CO;0,03%
YUEXIU PROPERTY CO;0,03%
THAI UNION GROUP;0,03%
INDRAPRASTHA GAS;0,03%
MANILA ELECTRIC CO B;0,03%
CHINA EVERBRIGHT BANK H;0,03%
CHINA STATE CONSTRUCTION;0,03%
INDOFOOD CBP SUKSES;0,03%
SRISAWAD CORP;0,03%
S1 CORPORATION;0,03%
MUANGTHAI CAPITAL PUBLIC;0,03%
CHINA EVERBRIGHT A(HK-C);0,03%
BAOZUN ADR;0,02%
HANMI PHARM CO (NEW);0,02%
MALAYSIA AIRPORTS HLDGS;0,02%
WANHUA CHEM GRP A (HK-C);0,02%
HELIXMITH CO;0,02%
KMW CO;0,02%
AGILE GROUP HOLDINGS;0,02%
SHANGHAI PHARMA H;0,02%
GOME RETAIL HOLDINGS;0,02%
ZTE CORP A (HK-C);0,02%
HYUNDAI MARINE & FIRE;0,02%
TATUNG;0,02%
PRESS METAL ALUMINIUM;0,02%
IJM CORP;0,02%
COLBUN;0,02%
BANK AL-JAZIRA;0,02%
INDOCEMENT TUNGGAL;0,02%
CJ LOGISTICS CORP;0,02%
BEIJING CPTL INTL AIR H;0,02%
BOC AVIATION;0,02%
LG HOUSEHOLD & HEAL PREF;0,02%
MOTHERSON SUMI SYSTEMS;0,02%
GP INV SURAMERICANA;0,02%
BANDHAN BANK;0,02%
BANK OF PHIL ISLANDS;0,02%
CJ CORP;0,02%
CRRC CORP A (HK-C);0,02%
WENS FOODSTUFF A (HK-C);0,02%
SAIC MOTOR CORP A (HK-C);0,02%
DLF;0,02%
COLGATE-PALMOLIVE INDIA;0,02%
RAND MERCHANT INV HLDGS;0,02%
COPEL PN B;0,02%
ANHUI GUJING DISTILLER B;0,02%
MULTIPLAN EMPREENDIM ON;0,02%
CHINA TRAD CHINESE MED;0,02%
BNK FINANCIAL GROUP;0,02%
AK MEDICAL HOLDINGS;0,02%
INTERGLOBE AVIATION;0,02%
AMMB HOLDINGS;0,02%
KRUNG THAI BANK;0,02%
MOTOR OIL HELLAS;0,02%
CHINA YUHUA EDUCATION;0,02%
FUYAO GLASS IND GRP H;0,02%
S F HOLDING A (HK-C);0,02%
SAUDI INDL INV GROUP;0,02%
MONETA MONEY BANK;0,02%
SABANCI HLDG (HACI OMER);0,02%
CO FOR COOPERATIVE INS;0,02%
CHANGCHUN HIGH A (HK-C);0,02%
CHONGQING ZHIFEI A(HK-C);0,02%
TELEKOM MALAYSIA;0,02%
