WW INTERNATIONAL;0.021392%
TS TECH CO;0.021378%
KOBE STEEL;0.021353%
SUPER MICRO COMPUTER;0.021339%
DELPHI TECHNOLOGIES PLC;0.021339%
TELECOM PLUS PLC;0.021334%
SCHWEITER TECHNOLOGIES;0.021290%
NANOSTRING TECHNOLOGIES;0.021261%
KAISER ALUMINUM CORP;0.021256%
BANKIA;0.021250%
SOSEI GROUP CORP;0.021246%
GS YUASA CORP;0.021234%
PANDOX B;0.021221%
PERDOCEO EDUCATION;0.021210%
RUSH ENTERPRISES A;0.021209%
ALLEGHENY TECHNOLOGIES;0.021189%
MIRAIT HOLDINGS CORP;0.021180%
PENNYMAC MORTGAGE INV;0.021175%
MONEY FORWARD;0.021172%
AAREAL BANK;0.021152%
HIROSHIMA BANK;0.021148%
MESOBLAST;0.021138%
VEONEER;0.021125%
NAKANISHI;0.021121%
MANULIFE US REIT;0.021095%
VOCUS GROUP;0.021043%
SEMAFO;0.021019%
JAMES RIVER GROUP HLDG;0.021012%
METHANEX CORP;0.020982%
MADRIGAL PHARMACEUTICALS;0.020975%
PATRIZIA;0.020966%
ADEKA CORP;0.020961%
AMKOR TECHNOLOGY;0.020951%
UNITED NATURAL FOODS;0.020935%
OESTERREICHISCHE POST;0.020922%
CARPENTER TECHNOLOGY;0.020915%
MYRIAD GENETICS;0.020889%
BROADMARK REALTY CAPITAL;0.020867%
TOKYU REIT;0.020865%
TABULA RASA HEALTHCARE;0.020849%
VICOR CORP;0.020811%
TENNANT CO;0.020740%
MEGMILK SNOW BRAND CO;0.020736%
MERCURY GENERAL CORP;0.020735%
TWIST BIOSCIENCE;0.020706%
TRANSALTA RENEWABLES INC;0.020703%
TOYOBO CO;0.020701%
THERAVANCE BIOPHARMA;0.020651%
NOS SGPS;0.020649%
TAKARA HLDGS INC;0.020643%
NIPPON SYSTEM DEV;0.020631%
FLSMIDTH & CO B;0.020620%
KADANT;0.020618%
SEACOAST BANKING CORP A;0.020602%
SANDY SPRING BANCORP;0.020590%
PBF ENERGY A;0.020585%
USANA HEALTH SCIENCES;0.020544%
GIMV;0.020530%
PRECINCT PROPERTIES;0.020527%
NOK CORP;0.020519%
DRIL-QUIP;0.020516%
REVANCE THERAPEUTICS;0.020509%
PERFICIENT;0.020490%
OBIC BUSINESS CONSULTANT;0.020485%
VEIDEKKE;0.020479%
IZUMI;0.020465%
HOKURIKU ELECTRIC POWER;0.020461%
RICHELIEU HARDWARE;0.020446%
JEOL;0.020425%
APPLUS SERVICES;0.020421%
ALASKA AIR GROUP;0.020414%
CHARTER HALL RETAIL REIT;0.020409%
JM;0.020373%
IMERYS;0.020354%
URBAN OUTFITTERS;0.020347%
IPH;0.020333%
DRAX GROUP;0.020331%
VIRGIN GALACTIC HLDGS;0.020323%
SAFETY INSURANCE GROUP;0.020308%
LIBERTY LATIN AMERICA C;0.020283%
REDES ENERGETICAS NACION;0.020273%
BRUNELLO CUCINELLI SPA;0.020271%
GREAT CANADIAN GAMING CO;0.020260%
COVANTA HOLDING CORP;0.020249%
SWITCH;0.020246%
SIXT STAMM;0.020242%
INABA DENKISANGYO CO;0.020233%
NMI HOLDINGS;0.020225%
LAKELAND FINANCIAL CORP;0.020220%
FUJI SOFT;0.020157%
ESPERION THERAPEUTICS;0.020142%
RENEWABLE ENERGY GROUP;0.020140%
SHOCKWAVE MEDICAL;0.020133%
CSW INDUSTRIALS;0.020115%
GROUP 1 AUTOMOTIVE;0.020096%
NAVISTAR INTERNATIONAL;0.020095%
GUNMA BANK;0.020067%
PARAGON BANKING GROUP;0.020043%
COLONY CAPITAL A;0.020034%
MEGAPORT;0.020029%
NEXANS;0.020007%
ATS AUTOMATION TOOL SYS;0.019997%
GLORY LTD;0.019990%
ALD;0.019988%
CANON MARKETING JAPAN;0.019979%
MATERION CORP;0.019942%
HELIOS TECHNOLOGIES;0.019938%
SYDBANK;0.019928%
NUFARM LIMITED;0.019925%
MEDIFAST;0.019924%
KOKUYO CO;0.019921%
PLAYTECH;0.019888%
HNI CORP;0.019868%
PJT PARTNERS A;0.019810%
SYKES ENTERPRISES;0.019801%
MESA LABORATORIES;0.019793%
MAEDA CORP;0.019789%
KARUNA THERAPEUTICS;0.019783%
SUEDZUCKER;0.019748%
FREEE K K;0.019744%
ALLSCRIPTS HEALTHCARE;0.019708%
BURFORD CAPITAL;0.019689%
ZEALAND PHARMA;0.019672%
LABRADOR IRON ORE ROYALT;0.019659%
DUSKIN CO;0.019650%
ENERPAC TOOL GRP CORP A;0.019630%
PARK NATIONAL CORP;0.019629%
KARDEX;0.019621%
BREWIN DOLPHIN HOLDINGS;0.019621%
EMPIRE STATE REALTY A;0.019550%
UNIVERSAL CORP;0.019541%
APHRIA;0.019526%
WINPAK;0.019508%
SOLUTIONS 30 SE;0.019478%
MAG SILVER CORP;0.019457%
SPAREBANK 1 SMN;0.019453%
INVOCARE;0.019449%
PERSEUS MINING;0.019445%
HUSKY ENERGY;0.019440%
CERUS CORP;0.019414%
FLAGSTAR BANCORP;0.019400%
INDRA SISTEMAS A;0.019381%
CYTOKINETICS;0.019361%
BILL.COM HOLDINGS;0.019356%
WHITEHAVEN COAL;0.019322%
COHERUS BIOSCIENCES;0.019322%
OPKO HEALTH;0.019313%
HEARTLAND FINANCIAL USA;0.019258%
SHOP APOTHEKE EUROPE;0.019232%
DCM HOLDINGS CO;0.019219%
AMERICAN WOODMARK CORP;0.019214%
NYFOSA;0.019213%
HUBER & SUHNER;0.019204%
NISHIMATSU CONSTRUCTION;0.019202%
VZ HOLDING;0.019199%
ACEA;0.019197%
BORREGAARD;0.019185%
CADENCE BANCORP A;0.019183%
SHOWA CORPORATION;0.019170%
POWERCELL SWEDEN;0.019170%
ACADIA REALTY TRUST;0.019164%
SILK ROAD MEDICAL;0.019152%
SCHOUW & CO;0.019149%
JAFCO CO;0.019146%
HITACHI CAPITAL CORP;0.019131%
XENIA HOTELS AND RESORTS;0.019130%
JAPAN MATERIAL;0.019109%
K12;0.019089%
R1 RCM;0.019078%
ARGO GROUP INTERNATIONAL;0.019052%
INDEPENDENCE REALTY TRUS;0.019044%
IOOF HOLDINGS;0.019023%
DFDS;0.019020%
PARSONS CORP;0.018997%
JELD WEN HOLDING;0.018994%
HURON CONSULTING GROUP;0.018971%
MARTEN TRANSPORT;0.018966%
RATHBONE BROTHERS;0.018954%
POLYNOVO;0.018920%
CINEWORLD GROUP;0.018903%
H & R REIT;0.018893%
TRIMAS CORP;0.018886%
SKY CITY ENTERTAINMENT;0.018880%
EAGLE BANCORP;0.018879%
SHIMACHU CO;0.018817%
HEALTH & HAPPINESS (HK);0.018816%
DAISEKI CO;0.018797%
LINTEC CORP;0.018780%
MALIBU BOATS A;0.018731%
TECHNOGYM;0.018695%
NISSHINBO HLDGS;0.018662%
PIPER SANDLER COMPANIES;0.018656%
LINDSAY MANUFACTURING CO;0.018635%
CITY HOLDING CO;0.018630%
VESUVIUS;0.018626%
ALAMO GROUP;0.018625%
LAUREATE EDUCATION A;0.018611%
FARO TECHNOLOGIES;0.018611%
BURE EQUITY;0.018605%
SHIFT;0.018585%
RESORTTRUST;0.018566%
KIWI PROPERTY GROUP;0.018561%
VTECH HOLDINGS;0.018558%
ENCORE WIRE CORP;0.018558%
EUROMONEY INSTL INVESTOR;0.018490%
TOHO HLDGS CO;0.018411%
RADWARE (USD);0.018397%
OKUMA CORP;0.018358%
DELUXE CORP;0.018352%
LYNAS CORPORATION;0.018331%
ELDERS;0.018252%
MICROSTRATEGY;0.018250%
BIC CAMERA;0.018248%
LIVENT CORP;0.018231%
TRUSCO NAKAYAMA CORP;0.018228%
EPLUS;0.018215%
HOKUHOKU FINANCIAL GROUP;0.018197%
STEELCASE A;0.018181%
SEMBCORP INDUSTRIES;0.018176%
GRUPO CATALANA OCCIDENTE;0.018164%
ONTEX GROUP;0.018136%
MAXAR TECHNOLOGIES(US);0.018128%
MACROGENICS;0.018113%
NELNET A;0.018094%
BANCA MEDIOLANUM;0.018080%
MITSUBISHI ESTATE REIT;0.018080%
IPSOS;0.018076%
SUMITOMO BAKELITE CO;0.018069%
WACKER CHEMIE;0.018059%
SCANDINAVIAN TOB GROUP;0.018037%
SONOS;0.018003%
PERPETUAL TRUSTEES AUS;0.017960%
HEARTLAND EXPRESS;0.017957%
PROVIDENCE SERVICE CORP;0.017949%
DIXONS CARPHONE;0.017946%
BASIC FIT;0.017925%
PREMIER INVESTMENTS;0.017892%
WEIS MARKETS;0.017874%
NORBORD;0.017866%
CHAMPION REIT;0.017854%
KEIHIN CORP;0.017852%
CALAVO GROWERS;0.017828%
M/I HOMES;0.017819%
PARKWAY LIFE REIT;0.017737%
SAKATA SEED CORP;0.017735%
ATRION CORP;0.017718%
CARDTRONICS;0.017715%
PILOT CORP;0.017706%
FUJITEC CO;0.017701%
GCP APPLIED TECHNOLOGIES;0.017671%
OCEANFIRST FINANCIAL;0.017657%
BEFIMMO;0.017650%
PENDAL GROUP;0.017649%
U.S PHYSICAL THERAPY;0.017644%
GETTY REALTY CORP;0.017630%
ESSENTRA;0.017611%
US ECOLOGY;0.017609%
BAYCURRENT CONSULTING;0.017581%
MONTEA;0.017578%
BED BATH & BEYOND;0.017565%
ALMIRALL;0.017558%
NORDIC SEMICONDUCTOR;0.017554%
ZOOPLUS;0.017547%
KANEMATSU CORP;0.017543%
FUYO GENERAL LEASE CO;0.017514%
SCHWEITZER-MAUDUIT INTL;0.017508%
COATS GROUP;0.017506%
TOAGOSEI CO;0.017505%
TACTILE SYSTEMS TECH;0.017504%
SYSTENA CORP;0.017504%
CATENA;0.017498%
SITE CENTERS CORP;0.017477%
OUTOKUMPU;0.017445%
IBSTOCK;0.017444%
NORTH WEST COMPANY;0.017440%
COCOKARA FINE;0.017423%
EMPLOYERS HOLDINGS;0.017398%
GOLD ROAD RESOURCES;0.017393%
ELECOM CO;0.017388%
CITIZEN WATCH CO;0.017369%
HEIWA CORP;0.017352%
KAMAN CORP;0.017347%
DAIO PAPER CORP;0.017344%
WEBJET;0.017334%
NORWEGIAN FINANS HLDG;0.017307%
SHANGRI-LA ASIA;0.017304%
KYORITSU MAINTENANCE CO;0.017303%
SEAWORLD ENTERTAINMENT;0.017293%
RHI-MAG;0.017291%
TRUPANION;0.017277%
NINETY ONE (GB);0.017273%
CAIRN ENERGY;0.017268%
MERSANA THERAPEUTICS;0.017263%
NORMA GROUP;0.017242%
AIRPORT CITY;0.017230%
NIPPON LIGHT METAL HLDGS;0.017225%
KENEDIX RETAIL REIT;0.017219%
JUNGHEINRICH VORZUG;0.017218%
INTERNET INITIATIVE JP;0.017193%
PRO MEDICUS;0.017167%
PHARMING GROUP;0.017147%
DEUTSCHE PFANDBRIEFBANK;0.017129%
EVO PAYMENTS A;0.017119%
KRONES;0.017116%
BCP BANCO COMERCIAL;0.017113%
RED ROCK RESORTS A;0.017103%
TOSHIBA TEC CORP;0.017102%
TOYOTA BOSHOKU CORP;0.017089%
KIYO BANK (THE);0.017084%
NS SOLUTIONS CORP;0.017083%
AIB GROUP;0.017081%
CARGOTEC B;0.017074%
DIGITAL ARTS;0.017065%
MOCHIDA PHARMACEUTICAL;0.017038%
GENESIS ENERGY;0.017013%
JAMIESON WELLNESS;0.016988%
AIR FRANCE-KLM;0.016961%
SIRIUS REAL ESTATE;0.016893%
MATSUI SECURITIES CO;0.016888%
ALBIOMA;0.016885%
ASAHI HOLDINGS;0.016881%
INNOVIVA;0.016847%
KOTOBUKI SPIRITS CO;0.016846%
TOPCON;0.016843%
FUKUYAMA TRANSPORTING CO;0.016835%
SCIENTIFIC GAMES CORP;0.016831%
SIMS;0.016824%
MATADOR RESOURCES;0.016823%
ARBOR REALTY TRUST;0.016805%
RAMELIUS RESOURCES;0.016772%
HEIWA REAL ESTATE CO;0.016746%
SIXT VORZUG;0.016738%
LIONS GATE ENTMT B;0.016725%
DAIDO STEEL CO;0.016722%
CACTUS A;0.016717%
ITOHAM YONEKYU HOLDINGS;0.016702%
NETENT B;0.016687%
COLOWIDE CO;0.016672%
ENCORE CAPITAL GROUP;0.016645%
GENWORTH MI CANADA;0.016639%
3D SYSTEMS CORP;0.016637%
TERANGA GOLD CORP;0.016614%
LAURENTIAN BANK;0.016570%
ASCENDAS INDIA TRUST;0.016559%
HARSCO CORP;0.016554%
CRYOLIFE;0.016538%
FUNAI SOKEN HOLDINGS;0.016499%
SHINKO ELECTRIC IND CO;0.016483%
BPER BANCA;0.016472%
GLOBAL ONE REIT;0.016464%
SOUTHSIDE BANCSHARES;0.016460%
FRONTLINE;0.016448%
VIRBAC (SOCIETE);0.016421%
UPWORK;0.016400%
FERRO CORP;0.016371%
HEALIUS;0.016365%
Z ENERGY;0.016352%
SILVERCREST METALS (CA);0.016348%
SLEEP NUMBER CORPORATION;0.016293%
BIOTAGE;0.016276%
WELBILT;0.016264%
CHEESECAKE FACTORY;0.016254%
SCHOLASTIC CORP;0.016236%
JAPAN STEEL WORKS;0.016227%
CORE LABORATORIES;0.016225%
NEW WORK;0.016224%
ATEA;0.016206%
ENPRO INDUSTRIES;0.016186%
FORTUNA SILVER MINES;0.016186%
SOFTWAREONE HOLDING;0.016181%
PFEIFFER VACUUM TECH;0.016158%
CRYOPORT;0.016146%
MIPS;0.016101%
SCHRODINGER;0.016081%
LEVI STRAUSS A;0.016078%
DTS CORP;0.016078%
ORASURE TECHNOLOGIES;0.016078%
ISTAR;0.016053%
ANICOM HOLDINGS;0.016046%
FIRSTGROUP;0.016037%
NEENAH;0.016009%
VERALLIA;0.015993%
CROMWELL PROPERTY GROUP;0.015993%
ENDO INTERNATIONAL;0.015984%
HOSHINO RESORTS REIT;0.015978%
ELECTRA (ISRAEL);0.015976%
ST. MODWEN PROPERTIES;0.015969%
EARTH CORPORATION;0.015928%
PUSHPAY HOLDINGS;0.015917%
COSMO ENERGY HOLDINGS CO;0.015886%
GMS;0.015884%
KITE REALTY GRP TRUST;0.015880%
ANGI HOMESERVICES A;0.015872%
SEABOARD CORP;0.015859%
VIRTUSA;0.015845%
ENANTA PHARMACEUTICALS;0.015830%
1LIFE HEALTHCARE;0.015822%
CREST NICHOLSON HLDGS;0.015820%
TAKUMA CO;0.015818%
CREATE SD HOLDINGS CO;0.015815%
IMMUNOGEN;0.015812%
WADDELL & REED FINL A;0.015811%
KUMAGAI GUMI CO;0.015798%
FIRST BUSEY CORP;0.015791%
COMET HOLDING;0.015783%
TFS FINANCIAL;0.015761%
ISRA VISION;0.015758%
AXCELIS TECHNOLOGIES;0.015742%
Y MABS THERAPEUTICS;0.015734%
BLOOMIN' BRANDS;0.015720%
ASTEC INDUSTRIES;0.015714%
SHIGA BANK;0.015711%
FUJI SEAL INTERNATIONAL;0.015710%
GREIF A;0.015693%
PAZ OIL CO;0.015688%
INVESTORS REAL ESTATE;0.015672%
AMERICAN AXLE & MFG;0.015654%
PGT INNOVATIONS;0.015625%
NISHI-NIPPON FINL HLDGS;0.015622%
TOKAI HOLDINGS CORP;0.015603%
MARUHA NICHIRO CORP;0.015585%
ARCHROCK;0.015581%
LADDER CAPITAL CORP A;0.015580%
TOMPKIN FINANCIAL;0.015577%
DIVERSIFIED HEALTHCARE;0.015568%
YAMATO KOGYO CO;0.015557%
STANDARD MOTOR PRDCTS;0.015551%
KANDENKO CO;0.015543%
ARB CORPORATION;0.015531%
HIBERNIA REIT;0.015529%
WACOAL HOLDINGS CORP;0.015514%
AMOT INVESTMENTS;0.015509%
BIOGAIA B;0.015507%
WILLSCOT A;0.015491%
AUDIOCODES;0.015485%
REPAY HOLDINGS A;0.015463%
MFA FINANCIAL;0.015463%
NIHON PARKERIZING CO;0.015461%
NEW YORK MORTGAGE TRUST;0.015460%
SENKO GROUP HOLDINGS CO;0.015452%
SHIKUN & BINUI;0.015441%
CENTURY COMMUNITIES;0.015437%
SPARKASSEN IMMO;0.015425%
S & T BANCORP;0.015425%
UNIQA INSURANCE GROUP;0.015414%
UNITED MALT GROUP;0.015405%
PRESTIGE INTERNATIONAL;0.015398%
KAINOS GROUP;0.015397%
OKI ELECTRIC INDUSTRY CO;0.015390%
ARCUS BIOSCIENCES;0.015373%
ICHIGO OFFICE REIT INV;0.015369%
GRANITE CONSTRUCTION;0.015365%
AZZ;0.015344%
NTN CORP;0.015342%
CASCADES;0.015331%
CKD CORP;0.015305%
CONSTELLATION PHARMA;0.015289%
CIVITAS SOCIAL HOUSING;0.015288%
AUTOBACS SEVEN CO;0.015280%
JINS HOLDINGS;0.015269%
EN-JAPAN;0.015246%
INFINERA CORP;0.015219%
NORTHVIEW APARTMENT REIT;0.015214%
KYORIN HOLDINGS;0.015212%
SANRIO CO;0.015207%
INGENIA COMMUNITIES GRP;0.015203%
RESOLUTE MINING;0.015202%
AMERICAN FINANCE TRUST A;0.015184%
DOUGLAS DYNAMICS;0.015180%
GAMESYS GROUP;0.015169%
KERRY LOGISTICS NETWORK;0.015164%
MR COOPER GROUP;0.015149%
ULTRA CLEAN HOLDINGS;0.015148%
KURA ONCOLOGY;0.015136%
NATIONAL BANK HLDG A;0.015131%
ELECTROLUX PROFESSIONA B;0.015120%
INTELLIA THERAPEUTICS;0.015091%
HASTINGS GROUP HOLDINGS;0.015083%
SABRE INSURANCE GROUP;0.015083%
JAPAN LIFELINE CO;0.015065%
TAIYO HOLDINGS CO;0.015055%
MODEL N;0.015048%
GOOSEHEAD INSURANCE A;0.015046%
HEIWA REAL ESTATE REIT;0.015046%
KWS SAAT AG;0.015044%
PROVIDENT FINANCIAL SVCS;0.015034%
OUTOTEC;0.015030%
SUMMERSET GROUP HOLDINGS;0.014995%
NATIONAL HEALTHCARE CORP;0.014991%
NOW;0.014988%
DIVERSIFIED GAS & OIL;0.014962%
NISSIN KOGYO CO;0.014953%
LINDAB INTERNATIONAL;0.014949%
ARCS CO;0.014936%
RESIDEO TECHNOLOGIES;0.014930%
TRANSOCEAN;0.014922%
BRAVURA SOLUTIONS;0.014911%
VIENNA INSURANCE GROUP;0.014911%
FRASERS GROUP;0.014895%
MACERICH CO;0.014885%
VERITEX HOLDINGS;0.014870%
KADOKAWA CORP;0.014869%
INTL FCSTONE;0.014869%
KATO SANGYO CO;0.014861%
SMART METERING SYSTEMS;0.014854%
CVS GROUP;0.014838%
TRIGANO;0.014829%
FOMENTO CONST Y CONTR;0.014829%
TALKTALK TELECOM GROUP;0.014808%
SUPER RETAIL GROUP;0.014782%
EMIS GROUP;0.014774%
GREAT WESTERN BANCORP;0.014752%
SINGAPORE POST;0.014736%
TOEI CO;0.014732%
SILVERCORP METALS;0.014710%
BELLRING BRANDS A;0.014699%
CRESCENT POINT ENERGY;0.014695%
KONTOOR BRANDS;0.014679%
OKINAWA ELECTRIC POWER;0.014675%
BRICKWORKS;0.014667%
SEABRIDGE GOLD;0.014666%
INTER PARFUMS;0.014665%
AUSTAL;0.014660%
BENCHMARK ELECTRONICS;0.014648%
VERMILION ENERGY;0.014647%
CGG;0.014644%
AKER A;0.014613%
ALEXANDER & BALDWIN INC;0.014610%
KOMERI CO;0.014574%
FIRST COMMONWEALTH FINL;0.014563%
TTEC HOLDINGS;0.014557%
HAMMERSON;0.014554%
OMNI BRIDGEWAY;0.014517%
VIRTUS INV PARTNERS;0.014513%
KARYOPHARM THERAPEUTICS;0.014490%
ADBRI;0.014488%
BMO COMM PPTY TRUST;0.014468%
BEKAERT;0.014461%
LEARNING TECHNOLOGIES;0.014453%
COSTA GROUP HOLDINGS;0.014448%
AIFUL CORP;0.014425%
KOSMOS ENERGY;0.014422%
MELISRON;0.014421%
BOSSARD HOLDING INH;0.014417%
AXONICS MODULATION TECH;0.014413%
NISSHIN OILLIO GROUP;0.014401%
NEW GOLD;0.014371%
SHAPIR ENGINEERING & IND;0.014358%
LIGHTSPEED POS SV;0.014349%
SPARTANNASH COMPANY;0.014342%
FUKUOKA REIT CORP;0.014331%
ERO COPPER;0.014321%
DUNDEE PRECIOUS METALS;0.014319%
TADANO;0.014309%
ANTERO RESOURCES;0.014294%
TRICIDA;0.014228%
MORGAN ADVANCED MATERIAL;0.014227%
BIFFA;0.014219%
FJORDKRAFT HOLDING;0.014193%
KIRBY CORP;0.014191%
PHOTRONICS;0.014183%
MAEDA ROAD CONSTRUCTION;0.014182%
GCP STUDENT LIVING;0.014166%
PARAMOUNT BED HLDGS CO;0.014165%
CAREL INDUSTRIES;0.014151%
GREENCORE GROUP (NEW);0.014125%
TOKAI RIKA CO;0.014125%
LIECHTENST LANDESBK INH;0.014103%
COMMUNITY HEALTHCARE;0.014092%
NATUS MEDICAL;0.014074%
PRIMORIS SERVICES CORP;0.014063%
BANCA FARMAFACTORING;0.014038%
GERMAN AMERICAN BANCORP;0.014036%
TAIKISHA;0.014025%
YIT OY;0.014022%
FORMULA SYSTEMS 1985;0.013994%
HOGY MEDICAL CO;0.013968%
ECN CAPITAL;0.013965%
DYNAVAX TECHNOLOGIES;0.013962%
NATIONAL RESEARCH CORP;0.013959%
KOMEDA HOLDINGS;0.013955%
RAVEN INDUSTRIES;0.013945%
MTG MODERN TIMES GROUP B;0.013906%
LAGARDERE;0.013902%
TRICO BANCSHARES;0.013900%
LIBERTY BRAVES C;0.013898%
MACNICA FUJI ELECTRONICS;0.013889%
GIKEN;0.013880%
NETGEAR;0.013877%
CEVA;0.013871%
JOHN B. SANFILIPPO & SON;0.013864%
ATOM CORP;0.013864%
HORNBACH HOLDING;0.013846%
PLATINUM ASSET MGMT;0.013842%
SHENG SIONG GROUP;0.013839%
PETMED EXPRESS;0.013835%
IR JAPAN HOLDINGS;0.013833%
DINE BRANDS GLOBAL;0.013828%
ATARA BIOTHERAPEUTICS;0.013824%
SMITH & WESSON BRANDS;0.013824%
C&C GROUP;0.013820%
77 BANK (THE);0.013814%
LXI REIT;0.013808%
CAPITALAND RETAIL CHINA;0.013808%
AWA BANK;0.013805%
UPLAND SOFTWARE;0.013792%
CELESTICA SV;0.013788%
STEWART INFO SERVICES;0.013777%
JAPAN ELEVATOR SERVICE;0.013766%
TURQUOISE HILL RES;0.013763%
BROOKLINE BANCORP;0.013744%
CAPITA;0.013741%
NIPPON DENSETSU KOGYO CO;0.013740%
FRESH DEL MONTE PRODUCE;0.013739%
BGC PARTNERS A;0.013700%
CHASE CORPORATION;0.013695%
RAKUS;0.013694%
AUTOGRILL;0.013681%
NLIGHT;0.013672%
REIT 1;0.013664%
OHSHO FOOD SERVICE CORP;0.013663%
BADGER DAYLIGHTING;0.013662%
KLOVERN B;0.013639%
FIRST BANCORP NTH CAROL.;0.013580%
BEGA CHEESE;0.013553%
CAMPING WORLD HOLDINGS A;0.013551%
OXFORD INDUSTRIES;0.013551%
BLACKMORES;0.013548%
SACYR;0.013546%
ENTERPRISE FINL SVCS;0.013537%
TAKASAGO THERMAL ENGR;0.013536%
PROASSURANCE CORP;0.013535%
TOMY CO;0.013526%
STOCK YARDS BANCORP;0.013516%
WARRIOR MET COAL;0.013515%
BANCA POPOLARE SONDRIO;0.013497%
CAIRN HOMES (IE);0.013491%
MANDOM CORP;0.013473%
PING IDENTITY HOLDING;0.013470%
DERMAPHARM HOLDING;0.013453%
NIEUWE STEEN INVESTMENTS;0.013444%
BETSSON B;0.013440%
RITE AID CORP;0.013439%
PATTERSON-UTI ENERGY;0.013434%
POSTNL;0.013430%
ICHIBANYA CO;0.013429%
ACM RESEARCH A;0.013428%
TAMBURI INV PARTNERS;0.013414%
OMEROS CORP;0.013408%
SPROTT;0.013399%
SHUTTERSTOCK;0.013375%
RADNET;0.013356%
MONADELPHOUS GROUP;0.013346%
BAYSIDE LAND CORP 1;0.013341%
FALCK RENEWABLES;0.013339%
VAREX IMAGING CORP;0.013337%
REALOGY HOLDINGS CORP;0.013335%
DEUTSCHE EUROSHOP;0.013333%
CREDIT CORP GROUP;0.013333%
BIOCRYST PHARMACEUTICALS;0.013328%
INOGEN;0.013318%
CALIX;0.013314%
UNISYS CORP;0.013306%
EDION CORP;0.013299%
PARADOX INTERACTIVE;0.013299%
COLUMBIA FINANCIAL;0.013268%
DAISHI HOKUETSU FINL GRP;0.013267%
UNITIL CORP;0.013243%
ABERCROMBIE & FITCH CO A;0.013242%
OKUMURA CORP;0.013236%
CORPORATE TRAVEL MGMT;0.013218%
EML PAYMENTS;0.013218%
SANOMA;0.013202%
AMPHASTAR PHARMACEUTICAL;0.013196%
FOCUS FINANCIAL PRTNRS A;0.013192%
NIPPON FLOUR MILLS CO;0.013181%
ICHIGO;0.013174%
MATRIX LT;0.013171%
NOMURA CO;0.013166%
FIRST DERIVATIVES;0.013154%
OVERSTOCK.COM;0.013134%
HOME CAPITAL GROUP;0.013129%
INGHAMS GROUP;0.013129%
ALBA (CORP FINANCIERA);0.013102%
JOYFUL HONDA;0.013097%
EUROPRIS;0.013091%
COLUMBUS MCKINNON CORP;0.013089%
MIXI;0.013084%
CONSTRUCCIONES Y AUX FER;0.013079%
APERGY;0.013074%
SANSAN;0.013050%
ENERGIX RENEWABLE;0.013034%
KOHNAN SHOJI CO;0.013033%
HOKKAIDO ELECTRIC POWER;0.012997%
SALVATORE FERRAGAMO;0.012994%
SAN-A CO;0.012972%
FUJI KYUKO CO;0.012971%
BOMBARDIER B;0.012970%
TKC CORP;0.012952%
AUSTEVOLL SEAFOOD;0.012951%
888 HOLDINGS;0.012943%
GUNGHO ONLINE ENTMT;0.012940%
STORYTEL B;0.012914%
INSTALCO;0.012902%
TOYO INK MFG CO;0.012888%
EUSKALTEL;0.012883%
UPONOR;0.012882%
T HASEGAWA CO;0.012877%
BENGO4.COM;0.012875%
FUJIKURA;0.012868%
GREENBRIER COS;0.012868%
KUREHA CORP;0.012859%
INTERSHOP HOLDING INH;0.012856%
MAGNOLIA OIL & GAS A;0.012848%
SUMITOMO WAREHOUSE CO;0.012837%
CARA THERAPEUTICS;0.012827%
NOJIMA CORP;0.012825%
GOLDEN AGRI RESOURCES;0.012792%
OGAKI KYORITSU BANK;0.012776%
NFI GROUP;0.012768%
VALORA HOLDING;0.012767%
HAREL INSURANCE INV;0.012757%
JUST GROUP;0.012752%
SAN-IN GODO BANK (THE);0.012745%
MAKINO MILLING MACHINE;0.012738%
NOEVIR HOLDINGS CO;0.012720%
H2O RETAILING CORP;0.012701%
GLATFELTER;0.012693%
SIMULATIONS PLUS;0.012693%
JETBLUE AIRWAYS CORP;0.012687%
PHOENIX HOLDINGS (THE);0.012679%
DIP CORP;0.012666%
CODEXIS;0.012665%
HANKYU HANSHIN REIT;0.012658%
TOKYO DOME CORP;0.012647%
HERITAGE FINANCIAL CORP;0.012645%
SUNPOWER CORP A;0.012643%
NKT (NEW);0.012640%
GRAINCORP;0.012633%
VECTURA GROUP;0.012630%
SUMMIT HOTEL PROPERTIES;0.012611%
AP EAGERS;0.012600%
DRAEGERWERK VORZUG;0.012598%
AIMMUNE THERAPEUTICS;0.012586%
SOLARIA ENER Y MEDIO AMB;0.012579%
DALATA HOTEL GROUP;0.012573%
KEARNY FINANCIAL;0.012571%
ATN INTERNATIONAL;0.012529%
OUTSOURCING;0.012524%
ATRIUM LJUNGBERG B;0.012491%
RUSSEL METALS;0.012488%
NATIONAL BEVERAGE CORP;0.012487%
IRISO ELECTRONICS CO;0.012480%
VALOR HOLDINGS CO;0.012477%
FERREXPO;0.012470%
AUB GROUP;0.012452%
SANGETSU CO;0.012439%
CORVEL CORP;0.012426%
ONESPAN;0.012423%
BANCFIRST CORP;0.012412%
KANAMOTO CO;0.012407%
INSEEGO CORP;0.012401%
ORION ENGINEERED CARBONS;0.012399%
CLEARWAY ENERGY A;0.012393%
IMAX;0.012383%
MARUWA CO LTD;0.012373%
CINCINNATI BELL;0.012349%
MEG ENERGY CORP;0.012340%
AVITA MEDICAL;0.012338%
MERIDIAN BIOSCIENCE;0.012325%
