VIRBAC (SOCIETE);0.020011%
UPWORK;0.019985%
FERRO CORP;0.019950%
HEALIUS;0.019943%
Z ENERGY;0.019927%
SILVERCREST METALS (CA);0.019921%
SLEEP NUMBER CORPORATION;0.019855%
BIOTAGE;0.019834%
WELBILT;0.019820%
CHEESECAKE FACTORY;0.019807%
CORE LABORATORIES;0.019772%
NEW WORK;0.019770%
ATEA;0.019749%
ENPRO INDUSTRIES;0.019725%
FORTUNA SILVER MINES;0.019724%
PFEIFFER VACUUM TECH;0.019690%
CRYOPORT;0.019676%
MIPS;0.019621%
DTS CORP;0.019593%
ORASURE TECHNOLOGIES;0.019592%
ISTAR;0.019562%
ANICOM HOLDINGS;0.019554%
FIRSTGROUP;0.019543%
NEENAH;0.019508%
CROMWELL PROPERTY GROUP;0.019489%
ENDO INTERNATIONAL;0.019478%
ELECTRA (ISRAEL);0.019469%
ST. MODWEN PROPERTIES;0.019460%
EARTH CORPORATION;0.019410%
PUSHPAY HOLDINGS;0.019396%
GMS;0.019357%
KITE REALTY GRP TRUST;0.019351%
VIRTUSA;0.019309%
ENANTA PHARMACEUTICALS;0.019290%
CREST NICHOLSON HLDGS;0.019278%
TAKUMA CO;0.019276%
IMMUNOGEN;0.019268%
WADDELL & REED FINL A;0.019268%
KUMAGAI GUMI CO;0.019252%
FIRST BUSEY CORP;0.019243%
COMET HOLDING;0.019233%
ISRA VISION;0.019203%
AXCELIS TECHNOLOGIES;0.019184%
Y MABS THERAPEUTICS;0.019174%
BLOOMIN' BRANDS;0.019157%
ASTEC INDUSTRIES;0.019149%
SHIGA BANK;0.019146%
FUJI SEAL INTERNATIONAL;0.019144%
PAZ OIL CO;0.019117%
INVESTORS REAL ESTATE;0.019098%
AMERICAN AXLE & MFG;0.019076%
PGT INNOVATIONS;0.019041%
NISHI-NIPPON FINL HLDGS;0.019037%
TOKAI HOLDINGS CORP;0.019014%
MARUHA NICHIRO CORP;0.018993%
ARCHROCK;0.018987%
LADDER CAPITAL CORP A;0.018986%
TOMPKIN FINANCIAL;0.018982%
DIVERSIFIED HEALTHCARE;0.018972%
STANDARD MOTOR PRDCTS;0.018950%
ARB CORPORATION;0.018926%
HIBERNIA REIT;0.018924%
WACOAL HOLDINGS CORP;0.018905%
AMOT INVESTMENTS;0.018899%
WILLSCOT A;0.018878%
REPAY HOLDINGS A;0.018844%
MFA FINANCIAL;0.018844%
NIHON PARKERIZING CO;0.018840%
NEW YORK MORTGAGE TRUST;0.018840%
SENKO GROUP HOLDINGS CO;0.018831%
CENTURY COMMUNITIES;0.018812%
SPARKASSEN IMMO;0.018798%
S & T BANCORP;0.018797%
UNIQA INSURANCE GROUP;0.018784%
UNITED MALT GROUP;0.018773%
PRESTIGE INTERNATIONAL;0.018764%
KAINOS GROUP;0.018763%
OKI ELECTRIC INDUSTRY CO;0.018755%
ARCUS BIOSCIENCES;0.018733%
GRANITE CONSTRUCTION;0.018724%
AZZ;0.018698%
NTN CORP;0.018696%
CASCADES;0.018682%
CKD CORP;0.018651%
CONSTELLATION PHARMA;0.018631%
CIVITAS SOCIAL HOUSING;0.018630%
AUTOBACS SEVEN CO;0.018621%
INFINERA CORP;0.018545%
NORTHVIEW APARTMENT REIT;0.018540%
SANRIO CO;0.018531%
INGENIA COMMUNITIES GRP;0.018526%
RESOLUTE MINING;0.018525%
AMERICAN FINANCE TRUST A;0.018504%
DOUGLAS DYNAMICS;0.018499%
GAMESYS GROUP;0.018485%
MR COOPER GROUP;0.018461%
ULTRA CLEAN HOLDINGS;0.018460%
KURA ONCOLOGY;0.018445%
NATIONAL BANK HLDG A;0.018439%
INTELLIA THERAPEUTICS;0.018390%
HASTINGS GROUP HOLDINGS;0.018380%
SABRE INSURANCE GROUP;0.018380%
JAPAN LIFELINE CO;0.018358%
MODEL N;0.018338%
KWS SAAT AG;0.018333%
PROVIDENT FINANCIAL SVCS;0.018320%
OUTOTEC;0.018316%
SUMMERSET GROUP HOLDINGS;0.018272%
NATIONAL HEALTHCARE CORP;0.018268%
NOW;0.018265%
NISSIN KOGYO CO;0.018221%
LINDAB INTERNATIONAL;0.018216%
ARCS CO;0.018201%
RESIDEO TECHNOLOGIES;0.018194%
TRANSOCEAN;0.018184%
BRAVURA SOLUTIONS;0.018171%
VIENNA INSURANCE GROUP;0.018170%
FRASERS GROUP;0.018151%
MACERICH CO;0.018139%
VERITEX HOLDINGS;0.018121%
KADOKAWA CORP;0.018119%
INTL FCSTONE;0.018119%
KATO SANGYO CO;0.018109%
SMART METERING SYSTEMS;0.018101%
CVS GROUP;0.018082%
TRIGANO;0.018071%
TALKTALK TELECOM GROUP;0.018045%
EMIS GROUP;0.018004%
GREAT WESTERN BANCORP;0.017977%
SINGAPORE POST;0.017957%
TOEI CO;0.017953%
SILVERCORP METALS;0.017926%
KONTOOR BRANDS;0.017888%
SEABRIDGE GOLD;0.017872%
BENCHMARK ELECTRONICS;0.017851%
CGG;0.017846%
ALEXANDER & BALDWIN INC;0.017804%
FIRST COMMONWEALTH FINL;0.017746%
HAMMERSON;0.017736%
OMNI BRIDGEWAY;0.017690%
VIRTUS INV PARTNERS;0.017685%
KARYOPHARM THERAPEUTICS;0.017658%
BEKAERT;0.017623%
LEARNING TECHNOLOGIES;0.017612%
COSTA GROUP HOLDINGS;0.017607%
AIFUL CORP;0.017578%
BOSSARD HOLDING INH;0.017569%
AXONICS MODULATION TECH;0.017564%
NISSHIN OILLIO GROUP;0.017549%
NEW GOLD;0.017513%
SHAPIR ENGINEERING & IND;0.017497%
LIGHTSPEED POS SV;0.017485%
SPARTANNASH COMPANY;0.017478%
FUKUOKA REIT CORP;0.017464%
ERO COPPER;0.017451%
DUNDEE PRECIOUS METALS;0.017449%
TRICIDA;0.017338%
MORGAN ADVANCED MATERIAL;0.017337%
BIFFA;0.017328%
FJORDKRAFT HOLDING;0.017296%
KIRBY CORP;0.017293%
PHOTRONICS;0.017284%
MAEDA ROAD CONSTRUCTION;0.017283%
GCP STUDENT LIVING;0.017263%
PARAMOUNT BED HLDGS CO;0.017261%
GREENCORE GROUP (NEW);0.017213%
TOKAI RIKA CO;0.017213%
LIECHTENST LANDESBK INH;0.017186%
COMMUNITY HEALTHCARE;0.017173%
NATUS MEDICAL;0.017150%
PRIMORIS SERVICES CORP;0.017137%
BANCA FARMAFACTORING;0.017106%
GERMAN AMERICAN BANCORP;0.017104%
TAIKISHA;0.017091%
YIT OY;0.017087%
FORMULA SYSTEMS 1985;0.017053%
ECN CAPITAL;0.017018%
DYNAVAX TECHNOLOGIES;0.017014%
NATIONAL RESEARCH CORP;0.017011%
KOMEDA HOLDINGS;0.017006%
RAVEN INDUSTRIES;0.016994%
MTG MODERN TIMES GROUP B;0.016946%
TRICO BANCSHARES;0.016939%
MACNICA FUJI ELECTRONICS;0.016925%
GIKEN;0.016915%
NETGEAR;0.016910%
CEVA;0.016903%
JOHN B. SANFILIPPO & SON;0.016895%
ATOM CORP;0.016895%
PETMED EXPRESS;0.016859%
IR JAPAN HOLDINGS;0.016857%
DINE BRANDS GLOBAL;0.016851%
ATARA BIOTHERAPEUTICS;0.016847%
C&C GROUP;0.016841%
77 BANK (THE);0.016834%
LXI REIT;0.016826%
CAPITALAND RETAIL CHINA;0.016826%
AWA BANK;0.016823%
UPLAND SOFTWARE;0.016807%
STEWART INFO SERVICES;0.016789%
JAPAN ELEVATOR SERVICE;0.016776%
TURQUOISE HILL RES;0.016772%
BROOKLINE BANCORP;0.016749%
CAPITA;0.016745%
NIPPON DENSETSU KOGYO CO;0.016744%
FRESH DEL MONTE PRODUCE;0.016742%
BGC PARTNERS A;0.016695%
CHASE CORPORATION;0.016688%
NLIGHT;0.016661%
REIT 1;0.016651%
OHSHO FOOD SERVICE CORP;0.016650%
BADGER DAYLIGHTING;0.016648%
KLOVERN B;0.016621%
FIRST BANCORP NTH CAROL.;0.016549%
BEGA CHEESE;0.016516%
CAMPING WORLD HOLDINGS A;0.016513%
OXFORD INDUSTRIES;0.016513%
BLACKMORES;0.016509%
SACYR;0.016507%
ENTERPRISE FINL SVCS;0.016496%
TAKASAGO THERMAL ENGR;0.016495%
PROASSURANCE CORP;0.016494%
TOMY CO;0.016482%
STOCK YARDS BANCORP;0.016470%
BANCA POPOLARE SONDRIO;0.016448%
CAIRN HOMES (IE);0.016440%
MANDOM CORP;0.016419%
NIEUWE STEEN INVESTMENTS;0.016383%
BETSSON B;0.016378%
RITE AID CORP;0.016377%
POSTNL;0.016366%
TAMBURI INV PARTNERS;0.016347%
SPROTT;0.016328%
RADNET;0.016275%
MONADELPHOUS GROUP;0.016264%
BAYSIDE LAND CORP 1;0.016257%
VAREX IMAGING CORP;0.016253%
REALOGY HOLDINGS CORP;0.016250%
DEUTSCHE EUROSHOP;0.016248%
CREDIT CORP GROUP;0.016248%
BIOCRYST PHARMACEUTICALS;0.016242%
INOGEN;0.016230%
CALIX;0.016224%
UNISYS CORP;0.016215%
EDION CORP;0.016206%
COLUMBIA FINANCIAL;0.016169%
DAISHI HOKUETSU FINL GRP;0.016168%
UNITIL CORP;0.016137%
ABERCROMBIE & FITCH CO A;0.016137%
OKUMURA CORP;0.016130%
CORPORATE TRAVEL MGMT;0.016108%
EML PAYMENTS;0.016107%
SANOMA;0.016088%
AMPHASTAR PHARMACEUTICAL;0.016080%
NIPPON FLOUR MILLS CO;0.016063%
MATRIX LT;0.016050%
NOMURA CO;0.016044%
FIRST DERIVATIVES;0.016030%
OVERSTOCK.COM;0.016006%
HOME CAPITAL GROUP;0.015999%
INGHAMS GROUP;0.015999%
ALBA (CORP FINANCIERA);0.015966%
JOYFUL HONDA;0.015960%
EUROPRIS;0.015952%
COLUMBUS MCKINNON CORP;0.015951%
CONSTRUCCIONES Y AUX FER;0.015938%
APERGY;0.015932%
SANSAN;0.015903%
ENERGIX RENEWABLE;0.015883%
KOHNAN SHOJI CO;0.015882%
FUJI KYUKO CO;0.015807%
TKC CORP;0.015783%
888 HOLDINGS;0.015773%
STORYTEL B;0.015737%
INSTALCO;0.015722%
TOYO INK MFG CO;0.015706%
EUSKALTEL;0.015699%
UPONOR;0.015698%
T HASEGAWA CO;0.015692%
BENGO4.COM;0.015690%
FUJIKURA;0.015682%
GREENBRIER COS;0.015681%
KUREHA CORP;0.015671%
SUMITOMO WAREHOUSE CO;0.015644%
CARA THERAPEUTICS;0.015631%
NOJIMA CORP;0.015629%
GOLDEN AGRI RESOURCES;0.015589%
OGAKI KYORITSU BANK;0.015570%
NFI GROUP;0.015559%
HAREL INSURANCE INV;0.015546%
SAN-IN GODO BANK (THE);0.015532%
MAKINO MILLING MACHINE;0.015523%
NOEVIR HOLDINGS CO;0.015500%
H2O RETAILING CORP;0.015478%
GLATFELTER;0.015468%
SIMULATIONS PLUS;0.015468%
JETBLUE AIRWAYS CORP;0.015460%
PHOENIX HOLDINGS (THE);0.015450%
DIP CORP;0.015435%
CODEXIS;0.015433%
HANKYU HANSHIN REIT;0.015425%
TOKYO DOME CORP;0.015412%
HERITAGE FINANCIAL CORP;0.015409%
SUNPOWER CORP A;0.015407%
NKT (NEW);0.015403%
GRAINCORP;0.015394%
VECTURA GROUP;0.015391%
SUMMIT HOTEL PROPERTIES;0.015368%
AP EAGERS;0.015355%
AIMMUNE THERAPEUTICS;0.015337%
SOLARIA ENER Y MEDIO AMB;0.015329%
DALATA HOTEL GROUP;0.015322%
KEARNY FINANCIAL;0.015319%
ATN INTERNATIONAL;0.015268%
OUTSOURCING;0.015262%
ATRIUM LJUNGBERG B;0.015222%
RUSSEL METALS;0.015218%
NATIONAL BEVERAGE CORP;0.015216%
IRISO ELECTRONICS CO;0.015209%
VALOR HOLDINGS CO;0.015204%
AUB GROUP;0.015174%
SANGETSU CO;0.015158%
ONESPAN;0.015139%
KANAMOTO CO;0.015119%
IMAX;0.015090%
MARUWA CO LTD;0.015078%
CINCINNATI BELL;0.015048%
AVITA MEDICAL;0.015036%
MERIDIAN BIOSCIENCE;0.015019%
MOS FOOD SERVICES;0.015017%
STANDEX INTERNATIONAL;0.015007%
CENTURIA INDUSTRIAL REIT;0.014982%
HOCHSCHILD MINING;0.014963%
HANGER;0.014923%
BPOST NV;0.014922%
KISSEI PHARMACEUTICAL CO;0.014879%
NEXPOINT RESIDENTIAL;0.014871%
HUDBAY MINERALS;0.014864%
BELC CO;0.014807%
FUSO CHEMICAL CO;0.014788%
STARTS CORP;0.014769%
CAVERION;0.014754%
WACOM CO;0.014735%
SAFEHOLD INC;0.014702%
SPAR NORD BANK;0.014688%
MARCUS & MILLICHAP;0.014670%
NIPPON SODA CO;0.014662%
LENZING;0.014657%
CINEPLEX;0.014624%
PAGERDUTY;0.014588%
ARVINAS;0.014553%
RETAIL ESTATES;0.014546%
1ST SOURCE CORP;0.014524%
EQUINITI GROUP;0.014505%
AECON GROUP;0.014499%
TRINSEO;0.014472%
KUMIAI CHEMICAL INDUSTRY;0.014447%
H.I.S. CO;0.014443%
TECHTARGET;0.014427%
JAPAN AVIATION ELECTRS;0.014420%
LEM HOLDING SA;0.014408%
COLLEGIUM PHARMACEUTICAL;0.014407%
GNI GROUP;0.014393%
GOSSAMER BIO;0.014370%
BOOT BARN HOLDINGS;0.014365%
VANDA PHARMACEUTICALS;0.014351%
DAIHEN CORP;0.014334%
BROOKDALE SENIOR LIVING;0.014323%
TSUBAKIMOTO CHAIN CO;0.014322%
IRISH RESIDENTIAL PROP;0.014321%
SPAREBANK 1 NORD-NORGE;0.014319%
CENTRAL GLASS CO;0.014292%
TOKMANNI GROUP;0.014291%
RUBICON PROJECT;0.014270%
YOKOGAWA BRIDGE HOLDINGS;0.014259%
HESKA CORP;0.014238%
COMTURE CORP;0.014198%
INTERRENT REIT;0.014196%
TPI COMPOSITES;0.014190%
HANWA CO;0.014149%
JCU CORP;0.014147%
PROVIDENT FINANCIAL;0.014142%
KRYSTAL BIOTECH;0.014133%
ZIOPHARM ONCOLOGY;0.014132%
OFG BANCORP;0.014131%
UNIVERSAL ELECTRONICS;0.014115%
REDWOOD TRUST;0.014110%
SUMITOMO MITSUI CONST;0.014106%
ORTHOFIX MEDICAL;0.014098%
VOCERA COMMUNICATIONS;0.014094%
COHU;0.014091%
DENNY'S CORP;0.014079%
GRANGES;0.014075%
G.U.D. HOLDINGS;0.014071%
BILIA A;0.014059%
CUE BIOPHARMA;0.014042%
HILAN;0.014030%
THIRD POINT REINSURANCE;0.014030%
CLINUVEL PHARMACEUTICALS;0.014018%
CVR ENERGY;0.014007%
AMBAC FINANCIAL GRP;0.013985%
SCANSOURCE;0.013982%
SATO HOLDINGS CORP;0.013981%
ST JOE CO (THE);0.013964%
COOR SERVICE MGMT;0.013964%
KH NEOCHEM;0.013953%
POLLEN STREET SECURED LE;0.013953%
MUNTERS GROUP B;0.013946%
MATTHEWS INTL CORP A;0.013939%
TOTETSU KOGYO CO;0.013938%
NORDEX;0.013926%
GENMARK DIAGNOSTICS;0.013919%
AFRICA ISRAEL PROPERTIES;0.013916%
ABACUS PROPERTY GROUP;0.013914%
BML;0.013914%
VECTRUS;0.013896%
KAUFMAN & BROAD;0.013891%
CARMILA;0.013881%
BINGO INDUSTRIES;0.013877%
MELIA HOTELS INTL;0.013877%
DIC ASSET;0.013873%
KFORCE;0.013873%
HEALTHSTREAM;0.013871%
BANK OKINAWA;0.013866%
ADVANCED MED SOLUTIONS;0.013812%
PRIMA MEAT PACKERS;0.013791%
INFOCOM CORP;0.013782%
SWISSQUOTE GROUP HOLDING;0.013776%
FINGERPRINT CARDS B;0.013774%
GLADSTONE COMM CORP;0.013765%
AMERICAN NATIONAL INS;0.013735%
CTS CORP;0.013721%
CHAMPION IRON;0.013720%
OCEANEERING INTL;0.013699%
KNIGHT THERAPEUTICS;0.013683%
HITACHI ZOSEN CORP;0.013654%
BARR (A.G.);0.013637%
FIRST DEFIANCE FINANCIAL;0.013631%
GO-AHEAD GROUP;0.013630%
RADIUS HEALTH;0.013618%
NEARMAP;0.013603%
LIMELIGHT NETWORKS;0.013598%
TRUSTCO BANK CORP NY;0.013595%
EAGLE PHARMACEUTICALS;0.013576%
GROUPON;0.013568%
FNAC DARTY;0.013557%
TRI CHEMICAL LAB;0.013555%
TANGER FACTORY OUTLET;0.013552%
META FINANCIAL GROUP;0.013545%
GREAT LAKES DREDGE DOCK;0.013544%
RESURS HOLDING;0.013538%
PETIQ A;0.013532%
CHEMOMETEC;0.013520%
CLOVIS ONCOLOGY;0.013511%
ACCO BRANDS;0.013495%
NICHI-IKO PHARMACEUTICAL;0.013493%
CATTOLICA ASSICURAZIONI;0.013486%
TRUEBLUE;0.013485%
CHILDREN'S PLACE;0.013477%
FCC CO;0.013474%
ARGOSY PROPERTY;0.013444%
OUE COMMERCIAL REIT;0.013441%
ZIP CO;0.013398%
BLUCORA;0.013397%
HAMBORNER REIT;0.013372%
RAFFLES MEDICAL GROUP;0.013365%
RAITO KOGYO CO;0.013347%
PHREESIA;0.013346%
NORTHWEST HEALTHCARE;0.013345%
VERICEL CORP;0.013339%
BURCKHARDT COMPRESSION;0.013339%
INDUS HOLDING;0.013337%
LUNDIN GOLD;0.013321%
KILLAM APARTMENT REIT;0.013304%
FEDERAL AGRI MTG C;0.013297%
RATOS B;0.013290%
SAKAI MOVING SERVICE CO;0.013269%
STARHUB;0.013267%
HYAKUGO BANK;0.013257%
BRIGHTSPHERE INV GROUP;0.013240%
GROWTHPOINT PROPERTIES;0.013226%
ANTERIX;0.013198%
REDDE NORTHGATE;0.013190%
OSISKO MINING;0.013178%
MIZUHO LEASING CO;0.013176%
ELF BEAUTY;0.013167%
G8 EDUCATION;0.013145%
AMADEUS FIRE;0.013144%
GAZIT GLOBE;0.013135%
CYBOZU;0.013135%
OPTORUN;0.013128%
EFG INTERNATIONAL;0.013126%
AXIAL RETAILING;0.013122%
VEECO INSTRUMENTS;0.013097%
AGFA GEVAERT;0.013093%
MORGAN SINDALL GROUP;0.013086%
TAKEUCHI MFG CO;0.013076%
UK COMM PPTY TRUST;0.013061%
DIOS FASTIGHETER;0.013047%
MEIDENSHA CORP;0.013046%
SPH REIT;0.013029%
FIRST RESOURCES;0.013022%
CELLECTIS;0.012981%
UNITED FIRE GROUP;0.012971%
TRANS COSMOS;0.012967%
AERIE PHARMACEUTICALS;0.012961%
EBIX;0.012954%
ASSEMBLY BIOSCIENCES;0.012926%
RAI WAY;0.012918%
KOMAX HOLDING;0.012892%
ESR REIT;0.012887%
INVESCO MORTGAGE CAPITAL;0.012884%
UACJ CORP;0.012881%
BASILEA PHARMACEUTICA;0.012878%
GOPRO A;0.012866%
BOINGO WIRELESS;0.012863%
KINTETSU WORLD EXPRESS;0.012859%
BLOOM ENERGY CORP A;0.012847%
CEWE STIFTUNG & CO;0.012837%
EQUITABLE GROUP;0.012812%
TI FLUID SYSTEMS;0.012811%
TRIUMPH BANCORP;0.012805%
LIFESTYLE COMMUNITIES;0.012768%
ECHO GLOBAL LOGISTICS;0.012744%
COLLINS FOODS;0.012739%
SEKISUI JUSHI CORP;0.012738%
STEMLINE THERAPEUTICS;0.012729%
TECHMATRIX CORPORATION;0.012729%
YORK WATER CO;0.012715%
IMPLENIA;0.012711%
ON THE BEACH GROUP;0.012710%
ARCBEST CORP;0.012707%
SAN-AI OIL CO;0.012702%
AVROBIO;0.012697%
ADTRAN;0.012690%
EGUARANTEE;0.012687%
ROUND ONE CORP;0.012666%
MIRAI;0.012641%
ATHERSYS;0.012629%
SIGNET JEWELERS (US);0.012626%
ARATA CORP;0.012603%
PROSEGUR;0.012603%
MARTINREA INTERNATIONAL;0.012584%
HERC HOLDINGS;0.012572%
BOSTON PRIVATE FINL HLDG;0.012559%
UNIVERSAL INS HOLDINGS;0.012553%
PREFERRED BANK LOS ANGEL;0.012528%
ARGO GRAPHICS;0.012493%
ALM. BRAND;0.012474%
UNITED SUPER MARKETS;0.012429%
COFACE;0.012424%
CDL HOSPITALITY TRUSTS;0.012414%
TOKYO BROADCAST SYS HLDG;0.012408%
HMS NETWORKS AB;0.012404%
KELLER GROUP;0.012397%
ROCKET PHARMACEUTICALS;0.012371%
TASSAL GROUP;0.012368%
NCC GROUP;0.012366%
LAKELAND BANCORP;0.012362%
WESTGOLD RESOURCES;0.012340%
RETROPHIN;0.012336%
MERIDIAN BANCORP;0.012332%
BILFINGER;0.012331%
CLOETTA B;0.012318%
APOGEE ENTERPRISES;0.012307%
MAISONS DU MONDE;0.012301%
EUGLENA;0.012299%
TOCALO CO;0.012269%
ARGAN (US);0.012262%
LANTHEUS HOLDINGS;0.012247%
EIZO CORP;0.012244%
H&E EQUIPMENT SVCS;0.012235%
APOLLO MEDICAL HLDGS;0.012234%
FRONTIER DEVELOPMENTS;0.012221%
QUOTIENT TECHNOLOGY;0.012209%
SKY PERFECT JSAT HLDGS;0.012207%
INFORMATION SVCS INTL;0.012207%
JUROKU BANK (THE);0.012193%
THE NAVIGATOR COMPANY;0.012190%
BRYN MAWR BANK CORP;0.012188%
NANTO BANK;0.012187%
EUROCOMMERCIAL CERT;0.012176%
ECKERT & ZIEGLER;0.012171%
NEXTGEN HEALTHCARE;0.012158%
DREAM INDUSTRIAL REIT;0.012139%
GURIT HOLDING INHABER;0.012132%
EIKEN CHEMICAL CO;0.012123%
QUANTERIX;0.012118%
TUCOWS;0.012109%
FRANKLIN STREET PPTYS;0.012105%
SANYO CHEMICAL IND;0.012100%
OXFORD BIOMEDICA;0.012095%
EVERI HOLDINGS;0.012094%
GLENVEAGH PROPERTIES;0.012090%
SBANKEN;0.012089%
SHOEI CO (7839);0.012087%
INTERTAPE POLYMER GROUP;0.012077%
HOKKOKU BANK (THE);0.012053%
FIRST FOUNDATION;0.012052%
NRW HOLDINGS;0.012026%
STONERIDGE;0.012025%
SMARTGROUP;0.012023%
KNOLL;0.012013%
TOWA PHARMACEUTICAL CO;0.012011%
M&A CAPITAL PARTNERS;0.011932%
NICOLET BANKSHARES;0.011910%
K WAH INTL HOLDINGS (HK);0.011891%
DATA 3;0.011879%
NETWEALTH GROUP;0.011878%
TOKYOTOKEIBA CO;0.011854%
BELL FOOD GROUP;0.011843%
RESTORE;0.011829%
METAWATER;0.011825%
SIA REIT INC;0.011823%
SCANDIC HOTELS GROUP;0.011818%
GORMAN-RUPP CO (THE);0.011804%
HEIWADO CO;0.011778%
PARTNER COMMUNICATIONS;0.011777%
SANKEN ELECTRIC CO;0.011774%
ACADEMEDIA AB;0.011773%
NEINOR HOMES;0.011769%
NICHIHA CORP;0.011754%
COMMUNITY TRUST BANCORP;0.011753%
SANDFIRE RESOURCES;0.011738%
WESTSHORE TERMINALS INV;0.011727%
SHYFT GROUP (THE);0.011719%
CHARTER HALL SOCIAL;0.011710%
ID LOGISTICS GROUP;0.011706%
NAGAILEBEN CO;0.011691%
EVOLENT HEALTH A;0.011689%
KKR REAL EST FIN TRUST;0.011663%
GRIEG SEAFOOD;0.011662%
SUNLIGHT REIT;0.011646%
ORANGE BELGIUM;0.011645%
ARYZTA;0.011622%
DIGITAL TURBINE;0.011617%
SUMMIT INDUSTRIAL REIT;0.011617%
ICHOR HOLDINGS;0.011613%
MORITA HOLDINGS CORP;0.011601%
PQ GROUP HOLDINGS;0.011586%
MCJ CO;0.011586%
RPT REALTY;0.011581%
SEIREN CO;0.011573%
CITY OFFICE REIT;0.011572%
GUNZE;0.011568%
NOBIA;0.011564%
URANIUM PARTICIPATION;0.011553%
KISOJI CO;0.011537%
CLEARWATER PAPER;0.011535%
AMERICA'S CAR-MART;0.011519%
AKTIA BANK;0.011514%
MBIA;0.011511%
FUJIMORI KOGYO CO;0.011485%
CENTURIA OFFICE REIT;0.011478%
DOUTOR NICHIRES HLDGS CO;0.011475%
ZUMIEZ;0.011457%
ADVANCED METALLURGICAL;0.011452%
MARSTON'S;0.011449%
TIMBERCREEK FINANCIAL;0.011432%
NOBINA;0.011427%
COMINAR REIT;0.011424%
WING TAI HOLDINGS;0.011417%
SURMODICS;0.011413%
ZOJIRUSHI CORP;0.011410%
ONCOPEPTIDES AB;0.011397%
FUJIMI;0.011391%
SHOWA SANGYO CO;0.011387%
MERCIALYS;0.011362%
AO WORLD;0.011346%
IG DESIGN GROUP;0.011343%
SEACOR HOLDINGS;0.011299%
ORIOR;0.011288%
MGP INGREDIENTS;0.011285%
QUADIENT;0.011284%
ISRACARD;0.011279%
INABATA & CO;0.011266%
IHEARTMEDIA A;0.011251%
FORTERRA;0.011238%
NIPPON SIGNAL CO;0.011234%
WPT INDUSTRIAL REIT;0.011203%
MRC GLOBAL;0.011200%
AMERICAN PUBLIC EDU;0.011191%
HELIX ENERGY SOLUTIONS;0.011186%
G1 THERAPEUTICS;0.011176%
GERON CORP;0.011174%
BOBST GROUP;0.011173%
RAMI LEVI CHAIN STORES;0.011169%
HAITONG INTL SEC GROUP;0.011164%
ORTHOPEDIATRICS;0.011154%
ELEMENTIS;0.011150%
SANKI ENGINEERING CO;0.011142%
WASHINGTON TRUST BANCORP;0.011121%
INTERFACE;0.011113%
CHEFS WAREHOUSE;0.011110%
CONNECTONE BANCORP (NEW);0.011108%
CAPSTEAD MORTGAGE CORP;0.011093%
AI HOLDINGS CORP;0.011086%
CASS INFORMATION SYSTEMS;0.011075%
CAMDEN NATIONAL CORP;0.011061%
NIPPON STEEL TRADING;0.011060%
NORTH PACIFIC BANK;0.011059%
YAMAZEN CORP;0.011055%
HIRATA CORP;0.011042%
ALLEGIANCE BANCSHARES;0.011040%
IDEC CORPORATION;0.011037%
BANC OF CALIFORNIA;0.011036%
CELLAVISION AB;0.011030%
BAYWA VINKUL;0.011030%
TORIDOLL HOLDINGS CORP;0.011027%
MARR SPA;0.011026%
ARMADA HOFFLER PROP;0.011012%
PERENTI GLOBAL;0.011006%
VP BANK NAMEN A;0.010998%
PACIFIC BIOSCIENCE OF CA;0.010991%
HALFORDS GROUP;0.010985%
SHINMAYWA INDUSTRIES;0.010968%
KRATON CORPORATION;0.010961%
KONINKLIJKE BAM GROEP NV;0.010958%
JOHNSON OUTDOORS A;0.010924%
TOKAI CORP (GIFU);0.010921%
PDF SOLUTIONS;0.010910%
FLEXION THERAPEUTICS;0.010905%
G III APPAREL GROUP;0.010905%
LIONS GATE ENTMT A;0.010892%
QUINSTREET;0.010877%
ANIKA THERAPEUTICS;0.010877%
PARK LAWN;0.010872%
BOARDWALK REIT;0.010864%
ARMOUR RESIDENTIAL REIT;0.010853%
WABASH NATIONAL CORP;0.010847%
HARMONIC;0.010843%
DEUTZ;0.010833%
NORTHFIELD BANCORP;0.010824%
INTERVEST OFFICES & WARE;0.010815%
MCCARTHY & STONE;0.010812%
BERKSHIRE HILLS BANCORP;0.010794%
INTERFOR CORP;0.010779%
PZ CUSSONS;0.010767%
QUOTIENT;0.010764%
TOPPAN FORMS CO;0.010758%
RHYTHM PHARMACEUTICALS;0.010753%
ASSETMARK FINANCIAL HLDG;0.010752%
RORZE CORP;0.010747%
DOMAIN HOLDINGS;0.010744%
CRANEWARE;0.010727%
ZERIA PHARMACEUTICAL CO;0.010721%
UNIVEST FINANCIAL CORP;0.010716%
KURA SUSHI;0.010708%
NATL WESTERN LIFE A;0.010705%
VIKING THERAPEUTICS;0.010687%
CECONOMY STAMM;0.010667%
ANAPTYSBIO;0.010650%
ARTERIA NETWORKS;0.010649%
UMH PROPERTIES;0.010629%
RINGER HUT CO;0.010613%
HERITAGE COMMERCE CORP;0.010610%
MYR GROUP/DELAWARE;0.010609%
NV5 HOLDINGS;0.010604%
SP PLUS CORP;0.010588%
EIDOS THERAPEUTICS;0.010583%
ATTENDO INTERNATIONAL;0.010582%
CONSOLIDATED COMMU;0.010579%
LIXIL VIVA;0.010578%
OKASAN SECURITIES GROUP;0.010570%
OWENS & MINOR;0.010556%
