11/27/2020,0.003518572
11/30/2020,-0.011964576
12/01/2020,0.008158338
12/02/2020,0.001959575
12/03/2020,0.004237442
12/04/2020,0.009557126
12/07/2020,-0.003858107
12/08/2020,0.001864802
12/09/2020,-0.000322153
12/10/2020,-0.001109997
12/11/2020,-0.003333692
12/14/2020,-0.002121997
12/15/2020,0.008578122
12/16/2020,0.001715327
12/17/2020,0.006564161
12/18/2020,-0.002303739
12/21/2020,-0.01062167
12/22/2020,-0.00355463
12/23/2020,0.006377919
12/28/2020,0.006051058
12/29/2020,0.002028614
12/30/2020,0.003409696
12/31/2020,0.002053025
01/04/2021,-0.00356777
01/05/2021,0.005423993
01/06/2021,0.014350693
01/07/2021,0.007230256
01/08/2021,0.00496963
01/11/2021,-0.005700549
01/12/2021,0.002901154
01/13/2021,0.000654315
01/14/2021,0.002202567
01/15/2021,-0.006799217
01/18/2021,-0.001002662
01/19/2021,0.004360767
01/20/2021,0.005306685
01/21/2021,-0.000891204
01/22/2021,-0.004357074
01/25/2021,0.001274939
01/26/2021,-0.002615459
01/27/2021,-0.018804775
01/28/2021,0.002074762
01/29/2021,-0.015335486
01/31/2021,0
02/01/2021,0.010050251
02/02/2021,0.007868459
02/03/2021,0.003395883
02/04/2021,0.003628624
02/05/2021,0.005770902
02/08/2021,0.00884864
02/09/2021,-0.000205571
02/10/2021,0.002296015
02/11/2021,0.002017232
02/12/2021,0.003514519
02/15/2021,0.003570214
02/16/2021,-0.000406573
02/17/2021,-0.00369454
02/18/2021,-0.004218548
02/19/2021,0.003963102
02/22/2021,-0.001395222
02/23/2021,0.001601636
02/24/2021,0.004661132
02/25/2021,-0.009990179
02/26/2021,-0.017069166
02/28/2021,0
03/01/2021,0.017887594
03/02/2021,-0.001025676
03/03/2021,-0.004346487
03/04/2021,-0.010312113
03/05/2021,0.011183662
03/08/2021,0.007109981
03/09/2021,0.007093892
03/10/2021,0.007687358
03/11/2021,0.007427074
03/12/2021,0.003536044
03/15/2021,0.006382342
03/16/2021,-0.000693642
03/17/2021,0.000462749
03/18/2021,-0.004030659
03/19/2021,-0.001260532
03/22/2021,0.004052079
03/23/2021,-0.007740655
03/24/2021,-0.003367116
03/25/2021,0.00652283
03/26/2021,0.016816218
03/29/2021,-0.001045888
03/30/2021,-0.002192121
03/31/2021,-0.001541135
04/01/2021,0.006995074
04/06/2021,0.008838013
04/07/2021,0.000323269
04/08/2021,0.001615822
04/09/2021,0.002032651
04/12/2021,0.000515182
04/13/2021,0.001029833
04/14/2021,0.00192895
04/15/2021,0.009048612
04/16/2021,0.005564919
04/19/2021,-0.001264942
04/20/2021,-0.006047749
04/21/2021,0.005861553
04/22/2021,-0.002818686
04/23/2021,0.004954583
04/26/2021,0.002180646
04/27/2021,-0.002207436
04/28/2021,-0.000884928
04/29/2021,0.004839781
04/30/2021,-0.007146005
05/04/2021,0.00393164
05/05/2021,0.005021634
05/06/2021,0.008233298
05/07/2021,0.011314051
05/10/2021,0.001479336
05/11/2021,-0.011786429
05/12/2021,-0.017158695
05/13/2021,0.006685466
05/14/2021,0.012810021
05/17/2021,0.000559371
05/18/2021,-0.000714352
05/19/2021,-0.006775657
05/20/2021,0.007698085
05/21/2021,0.001583753
05/24/2021,0.004154652
05/25/2021,-0.002130484
05/26/2021,0.00074262
05/27/2021,-0.000123678
05/28/2021,0.003556188
05/31/2021,-0.00154069
06/01/2021,0.004876092
06/02/2021,0.001443445
06/03/2021,-0.000521344
06/04/2021,0.006075297
06/07/2021,0.000823447
06/08/2021,0.000457094
06/09/2021,-0.001827541
06/10/2021,0.002075005
06/11/2021,0.000609032
06/14/2021,-0.000730393
06/15/2021,-0.000426374
06/16/2021,-0.004448371
06/17/2021,-0.010038256
06/18/2021,-0.017497759
06/21/2021,0.012271483
06/22/2021,0.003201641
06/23/2021,-0.00250976
06/24/2021,0.004069208
06/25/2021,0.005475807
06/28/2021,-0.001507646
06/29/2021,-0.001602367
06/30/2021,-0.001604938
07/01/2021,0.003215036
07/02/2021,0.003975102
07/05/2021,0.001657408
07/06/2021,-0.005668761
07/07/2021,0.00366718
07/08/2021,-0.008013755
07/09/2021,0.010430853
07/12/2021,0.005268801
07/13/2021,-0.004662218
